i,j,distance
10,120,128.9584
10,121,107.6154
10,122,214.5208
10,123,168.6002
10,124,170.8843
10,125,72.6965
10,126,145.8443
10,127,83.5285
10,128,112.3614
10,129,12.4729
10,130,168.6956
10,131,103.5981
10,132,245.7694
10,133,145.1026
10,134,126.1922
10,135,27.4366
10,136,130.3793
10,137,108.6910
10,138,113.5654
10,139,123.3303
10,140,63.9339
10,141,42.3597
10,142,39.3923
10,143,202.9433
10,144,167.2587
10,145,99.6888
10,146,107.6130
10,147,102.1084
10,148,151.7436
10,149,194.5423
11,12,70.9470
11,13,120.4962
11,14,139.5843
11,15,102.5943
11,16,123.9679
11,17,87.1412
11,18,61.9644
11,19,61.6357
11,20,84.4054
11,21,32.7742
11,22,45.6159
11,23,51.7879
11,24,58.0011
11,25,63.7289
11,26,150.9854
11,27,87.6498
11,28,113.1288
11,29,153.5685
11,30,97.9320
11,31,165.5436
11,32,101.4919
11,33,159.0882
11,34,17.0867
11,35,152.7141
11,36,146.7933
11,37,52.4231
11,38,107.7457
11,39,152.2212
11,40,91.0133
11,41,149.2468
11,42,45.0650
11,43,184.3412
11,44,53.6171
11,45,128.3470
11,46,61.1663
11,47,2.4283
11,48,71.3183
11,49,83.1048
11,50,182.4635
11,51,89.3265
11,52,24.2329
11,53,131.4620
11,54,83.7616
11,55,86.2828
11,56,76.7619
11,57,93.1600
11,58,57.3306
11,59,171.5672
11,60,184.2238
11,61,44.4331
11,62,67.6813
11,63,45.6330
11,64,45.2825
11,65,70.7828
11,66,133.0382
11,67,150.9451
11,68,45.1007
11,69,99.9791
11,70,112.9072
11,71,139.2242
11,72,132.3860
11,73,62.4616
11,74,88.9819
11,75,49.6303
11,76,122.4135
11,77,112.1877
11,78,110.8184
11,79,15.7393
11,80,149.8686
11,81,53.4766
11,82,82.9848
11,83,168.4532
11,84,77.4108
11,85,21.0176
11,86,61.5766
11,87,68.1047
11,88,51.2558
11,89,67.3041
11,90,187.2935
11,91,151.8287
11,92,175.8333
11,93,73.1135
11,94,33.3022
11,95,73.6713
11,96,120.2476
11,97,71.4698
11,98,161.7896
11,99,46.8892
11,100,111.2599
11,101,77.6968
11,102,92.5106
11,103,15.5488
11,104,108.4984
11,105,56.5602
11,106,155.5458
11,107,29.3328
11,108,36.3529
11,109,106.3333
11,110,104.7163
11,111,77.1443
11,112,138.4947
11,113,30.0473
11,114,135.8783
11,115,58.4942
11,116,173.3115
11,117,84.2852
11,118,114.8725
11,119,93.7391
11,120,137.4466
11,121,111.3542
11,122,58.8783
11,123,14.1175
11,124,133.4258
11,125,116.3319
11,126,54.7205
11,127,99.4653
11,128,50.7281
11,129,167.3733
11,130,105.9667
11,131,98.8778
11,132,92.4261
11,133,172.5412
11,134,70.2333
11,135,176.6679
11,136,147.8699
11,137,128.9571
11,138,119.5960
11,139,36.3599
11,140,117.2583
11,141,195.7613
11,142,168.5677
11,143,52.0624
11,144,86.9816
11,145,120.9607
11,146,50.3992
11,147,97.8792
11,148,10.7627
11,149,41.1599
12,13,191.4420
12,14,190.5060
12,15,50.0266
12,16,180.8644
12,17,136.6549
12,18,62.6705
12,19,121.3542
12,20,147.0152
12,21,67.5121
12,22,74.6643
12,23,26.3960
12,24,76.2703
12,25,90.2548
12,26,183.4723
12,27,157.5497
12,28,153.4772
12,29,224.0959
12,30,102.2154
12,31,211.6084
12,32,149.7047
12,33,183.7734
12,34,66.7910
12,35,183.2014
12,36,217.3086
12,37,32.5610
12,38,114.4658
12,39,213.7893
12,40,161.5548
12,41,210.8426
12,42,29.3198
12,43,249.8715
12,44,118.3228
12,45,133.3519
12,46,129.0138
12,47,72.8405
12,48,34.6018
12,49,46.7985
12,50,249.0853
12,51,159.0876
12,52,59.7527
12,53,174.7590
12,54,14.8440
12,55,60.4437
12,56,125.8593
12,57,156.3421
12,58,33.8503
12,59,239.7885
12,60,219.7233
12,61,30.5730
12,62,138.1577
12,63,44.7916
12,64,47.6868
12,65,73.3874
12,66,178.1177
12,67,221.1352
12,68,73.6521
12,69,169.4672
12,70,98.3319
12,71,205.0963
12,72,197.7568
12,73,131.1371
12,74,155.4945
12,75,114.4484
12,76,193.3309
12,77,143.2627
12,78,46.1983
12,79,55.3387
12,80,218.2174
12,81,106.6020
12,82,130.9234
12,83,224.6393
12,84,94.8541
12,85,89.0525
12,86,46.1894
12,87,83.4038
12,88,80.8304
12,89,136.9625
12,90,232.4975
12,91,170.7151
12,92,204.2055
12,93,121.9500
12,94,90.2079
12,95,89.5208
12,96,191.1934
12,97,19.6956
12,98,193.0599
12,99,69.1661
12,100,181.6533
12,101,16.9502
12,102,161.0193
12,103,76.6094
12,104,153.5505
12,105,126.2001
12,106,183.9796
12,107,42.4205
12,108,94.3219
12,109,138.4561
12,110,163.1786
12,111,133.6499
12,112,207.1326
12,113,100.7126
12,114,201.6570
12,115,126.1952
12,116,237.4951
12,117,147.2498
12,118,102.2215
12,119,62.6033
12,120,202.2191
12,121,173.0857
12,122,82.9206
12,123,76.0832
12,124,203.7650
12,125,116.5869
12,126,125.0169
12,127,153.3325
12,128,108.2378
12,129,193.0722
12,130,47.1487
12,131,85.6940
12,132,123.7144
12,133,237.0488
12,134,136.8171
12,135,206.5402
12,136,212.0827
12,137,190.1423
12,138,182.4018
12,139,95.5920
12,140,165.0194
12,141,222.9508
12,142,205.8492
12,143,101.2498
12,144,28.0419
12,145,180.3472
12,146,101.9108
12,147,86.1921
12,148,81.4069
12,149,61.4750
13,14,119.1799
13,15,217.4854
13,16,95.5891
13,17,108.1996
13,18,163.3005
13,19,90.7010
13,20,74.1111
13,21,134.7984
13,22,138.3333
13,23,170.5705
13,24,149.5453
13,25,142.4951
13,26,166.3406
13,27,40.9553
13,28,133.3584
13,29,38.0826
13,30,177.1116
13,31,145.6595
13,32,113.8287
13,33,185.1543
13,34,127.4793
13,35,171.0548
13,36,32.3482
13,37,169.4779
13,38,179.7975
13,39,90.1449
13,40,32.7054
13,41,88.4801
13,42,164.5252
13,43,94.1830
13,44,84.2900
13,45,193.7514
13,46,70.2911
13,47,118.6406
13,48,186.5983
13,49,195.1085
13,50,87.5345
13,51,39.7097
13,52,136.4672
13,53,134.3217
13,54,203.9875
13,55,192.5041
13,56,110.3926
13,57,71.2070
13,58,173.3171
13,59,70.2911
13,60,181.5433
13,61,163.6662
13,62,54.6929
13,63,158.8387
13,64,157.4552
13,65,165.9874
13,66,130.9675
13,67,39.3052
13,68,138.8028
13,69,36.2155
13,70,203.0220
13,71,63.5762
13,72,63.6550
13,73,65.9458
13,74,58.6647
13,75,86.1118
13,76,5.6451
13,77,149.5603
13,78,229.4172
13,79,136.1331
13,80,53.7314
13,81,107.5592
13,82,111.3851
13,83,118.9277
13,84,154.3434
13,85,103.9836
13,86,172.4708
13,87,153.7967
13,88,137.7342
13,89,58.3084
13,90,161.8694
13,91,189.8512
13,92,189.6753
13,93,110.0800
13,94,110.8776
13,95,154.8398
13,96,1.7572
13,97,190.1509
13,98,175.1448
13,99,144.7520
13,100,19.9158
13,101,197.2261
13,102,45.5116
13,103,117.3851
13,104,122.3210
13,105,67.9911
13,106,176.4561
13,107,149.4125
13,108,107.0893
13,109,145.6212
13,110,86.9729
13,111,94.3220
13,112,45.1054
13,113,91.0295
13,114,62.7124
13,115,72.7956
13,116,92.0734
13,117,72.9542
13,118,202.7495
13,119,200.5827
13,120,68.6621
13,121,75.9414
13,122,143.6733
13,123,117.2624
13,124,25.0522
13,125,191.5652
13,126,67.9970
13,127,99.8711
13,128,100.9396
13,129,188.7920
13,130,222.8442
13,131,192.6814
13,132,141.2883
13,133,90.0795
13,134,68.1653
13,135,187.4603
13,136,76.2350
13,137,81.7244
13,138,72.6598
13,139,105.6902
13,140,118.7432
13,141,205.8980
13,142,167.4927
13,143,113.5083
13,144,205.4078
13,145,86.3255
13,146,111.2003
13,147,190.9206
13,148,110.1372
13,149,145.4573
14,15,187.3399
14,16,23.9844
14,17,192.5233
14,18,201.5155
14,19,163.1231
14,20,164.8511
14,21,171.1930
14,22,182.5130
14,23,183.8979
14,24,116.2029
14,25,102.1209
14,26,53.3527
14,27,92.1781
14,28,43.1483
14,29,115.2282
14,30,113.9846
14,31,28.8993
14,32,40.8022
14,33,74.0564
14,34,156.1098
14,35,58.6386
14,36,111.6825
14,37,158.2815
14,38,108.1909
14,39,46.4592
14,40,125.3771
14,41,45.1694
14,42,176.6873
14,43,87.4337
14,44,89.5731
14,45,110.0482
14,46,90.7200
14,47,137.2309
14,48,165.6910
14,49,165.2317
14,50,92.7820
14,51,133.9597
14,52,134.5455
14,53,25.6747
14,54,205.3326
14,55,154.3565
14,56,65.1945
14,57,58.2991
14,58,158.4183
14,59,97.4513
14,60,62.3922
14,61,176.7510
14,62,124.4072
14,63,183.9422
14,64,142.9020
14,65,125.9590
14,66,20.1697
14,67,107.8672
14,68,182.2748
14,69,87.0670
14,70,140.9456
14,71,64.6493
14,72,59.9195
14,73,137.0987
14,74,71.6329
14,75,148.8147
14,76,114.7444
14,77,62.5461
14,78,207.4384
14,79,150.7599
14,80,86.8005
14,81,87.2299
14,82,192.2496
14,83,37.6434
14,84,211.9592
14,85,119.8976
14,86,149.0473
14,87,204.8659
14,88,186.5363
14,89,131.6688
14,90,49.6208
14,91,85.1922
14,92,72.5868
14,93,185.3844
14,94,107.1575
14,95,209.4067
14,96,117.4510
14,97,200.9816
14,98,59.4984
14,99,121.4867
14,100,132.6975
14,101,185.7446
14,102,143.9221
14,103,125.1779
14,104,38.2384
14,105,131.5108
14,106,64.2773
14,107,162.2242
14,108,157.9028
14,109,63.5227
14,110,39.8858
14,111,62.5969
14,112,84.8298
14,113,119.8689
14,114,63.1393
14,115,91.8954
14,116,72.2147
14,117,163.7753
14,118,138.2778
14,119,160.6302
14,120,57.5884
14,121,44.6708
14,122,194.4601
14,123,148.5846
14,124,102.9498
14,125,118.0489
14,126,105.2731
14,127,40.1697
14,128,88.8901
14,129,74.7006
14,130,196.5167
14,131,138.5767
14,132,215.8001
14,133,73.4097
14,134,81.4887
14,135,69.6849
14,136,57.9525
14,137,38.5731
14,138,46.5265
14,139,103.3349
14,140,25.9924
14,141,87.1688
14,142,48.5092
14,143,173.9366
14,144,187.6456
14,145,33.0252
14,146,91.2831
14,147,136.6209
14,148,131.3834
14,149,180.5606
15,16,183.9130
15,17,181.2734
15,18,112.2515
15,19,161.5593
15,20,186.0496
15,21,111.3282
15,22,120.9564
15,23,74.1383
15,24,74.4643
15,25,87.2063
15,26,166.4388
15,27,179.1259
15,28,145.4497
15,29,245.5567
15,30,78.8902
15,31,202.8593
15,32,148.2705
15,33,161.2889
15,34,105.5706
15,35,164.7696
15,36,238.8721
15,37,50.1839
15,38,89.6176
15,39,219.7710
15,40,191.2128
15,41,217.0018
15,42,74.1496
15,43,259.6802
15,44,135.5984
15,45,103.7686
15,46,148.7718
15,47,103.6203
15,48,31.4048
15,49,23.3437
15,50,260.6490
15,51,190.8382
15,52,81.7819
15,53,166.6364
15,54,54.1995
15,55,33.1313
15,56,128.7462
15,57,167.8823
15,58,45.3332
15,59,254.5239
15,60,202.2660
15,61,75.5414
15,62,168.5258
15,63,92.3295
15,64,60.1101
15,65,61.6747
15,66,171.0960
15,67,241.3280
15,68,119.9353
15,69,189.4652
15,70,62.5847
15,71,217.0695
15,72,209.3531
15,73,164.9064
15,74,171.2032
15,75,151.6028
15,76,218.2198
15,77,129.8806
15,78,22.2484
15,79,89.7663
15,80,233.8646
15,81,116.4959
15,82,175.8790
15,83,224.2924
15,84,144.1910
15,85,114.3187
15,86,45.2264
15,87,132.5640
15,88,127.6171
15,89,169.2054
15,90,221.8515
15,91,145.5627
15,92,182.6804
15,93,166.3687
15,94,107.1561
15,95,138.8496
15,96,216.8789
15,97,68.9907
15,98,174.3669
15,99,74.7831
15,100,211.4852
15,101,33.3001
15,102,194.8152
15,103,100.8885
15,104,149.1268
15,105,158.6302
15,106,164.0428
15,107,80.9576
15,108,134.2169
15,109,126.5871
15,110,169.2180
15,111,141.2461
15,112,223.7458
15,113,128.2212
15,114,213.6491
15,115,146.0210
15,116,245.7799
15,117,186.0578
15,118,66.8634
15,119,28.1229
15,120,212.7757
15,121,181.6876
15,122,130.8691
15,123,112.5907
15,124,224.9601
15,125,86.8410
15,126,149.5534
15,127,156.1642
15,128,121.0279
15,129,170.5257
15,130,10.1637
15,131,54.9689
15,132,172.1194
15,133,245.7969
15,134,154.1519
15,135,185.8951
15,136,221.4300
15,137,196.9858
15,138,191.5860
15,139,112.5945
15,140,161.4473
15,141,199.4764
15,142,190.5892
15,143,144.6801
15,144,21.9969
15,145,185.9207
15,146,111.8389
15,147,56.4464
15,148,110.9579
15,149,107.7960
16,17,170.3743
16,18,185.2799
16,19,141.5029
16,20,141.7870
16,21,154.3044
16,22,164.8582
16,23,171.3162
16,24,110.1528
16,25,96.7766
16,26,72.8231
16,27,68.4777
16,28,49.4847
16,29,94.6982
16,30,116.2908
16,31,52.3106
16,32,36.8798
16,33,92.9255
16,34,139.8007
16,35,77.8995
16,36,90.5086
16,37,149.5273
16,38,112.8856
16,39,36.5874
16,40,101.5443
16,41,34.0960
16,42,164.0617
16,43,78.5656
16,44,71.4511
16,45,118.9305
16,46,70.1280
16,47,121.5541
16,48,159.3928
16,49,160.9921
16,50,81.8455
16,51,110.2233
16,52,122.5452
16,53,41.1808
16,54,195.6766
16,55,151.6985
16,56,55.8437
16,57,35.9155
16,58,150.4732
16,59,82.4112
16,60,86.2419
16,61,163.9591
16,62,101.6447
16,63,169.3008
16,64,134.1016
16,65,122.3449
16,66,36.7997
16,67,87.5176
16,68,164.7143
16,69,63.0826
16,70,144.1993
16,71,45.7146
16,72,39.5328
16,73,114.7614
16,74,48.4478
16,75,127.7011
16,76,91.3161
16,77,69.7658
16,78,202.7102
16,79,136.5503
16,80,68.1388
16,81,74.5763
16,82,170.4202
16,83,44.5718
16,84,193.1704
16,85,103.4139
16,86,142.5857
16,87,186.8218
16,88,168.3484
16,89,108.9558
16,90,71.8245
16,91,101.3387
16,92,94.6203
16,93,163.9845
16,94,93.2260
16,95,190.9778
16,96,93.8745
16,97,189.3916
16,98,80.5873
16,99,113.3086
16,100,108.7438
16,101,178.1153
16,102,120.1819
16,103,110.5967
16,104,40.0283
16,105,109.5818
16,106,83.5196
16,107,148.8922
16,108,138.5060
16,109,68.6793
16,110,19.4122
16,111,47.7511
16,112,64.1437
16,113,101.2958
16,114,43.4384
16,115,71.6915
16,116,63.6337
16,117,140.6896
16,118,142.1283
16,119,158.6751
16,120,38.8474
16,121,20.7262
16,122,176.2083
16,123,131.4900
16,124,80.6824
16,125,123.8506
16,126,84.2090
16,127,27.9604
16,128,74.4346
16,129,95.0880
16,130,192.4747
16,131,139.4643
16,132,194.9919
16,133,64.1399
16,134,60.4173
16,135,92.1408
16,136,42.8502
16,137,18.2275
16,138,23.2873
16,139,88.6849
16,140,29.9370
16,141,110.3317
16,142,71.9141
16,143,153.8994
16,144,181.4297
16,145,9.2885
16,146,79.1363
16,147,137.4757
16,148,114.8736
16,149,164.1950
17,18,81.3379
17,19,30.4929
17,20,34.1003
17,21,70.0094
17,22,62.1606
17,23,110.2738
17,24,144.5002
17,25,147.8488
17,26,221.2962
17,27,105.1539
17,28,181.7149
17,29,145.8144
17,30,184.0977
17,31,221.3555
17,32,164.5575
17,33,233.9766
17,34,77.3179
17,35,224.3240
17,36,140.4705
17,37,133.3917
17,38,193.0369
17,39,183.8833
17,40,78.9360
17,41,181.3368
17,42,108.1443
17,43,199.9600
17,44,108.1250
17,45,213.0773
17,46,102.6069
17,47,87.5994
17,48,152.1676
17,49,165.7194
17,50,194.3273
17,51,69.9395
17,52,111.2193
17,53,194.6062
17,54,143.1071
17,55,171.5548
17,56,144.7312
17,57,134.5230
17,58,138.9183
17,59,177.9014
17,60,249.2214
17,61,106.7790
17,62,69.2444
17,63,92.1110
17,64,130.7578
17,65,157.9079
17,66,194.0915
17,67,147.5040
17,68,63.1538
17,69,115.5490
17,70,200.0386
17,71,160.8946
17,72,157.1696
17,73,55.6335
17,74,122.2906
17,75,46.0384
17,76,113.2579
17,77,187.6239
17,78,182.7244
17,79,94.3515
17,80,159.1417
17,81,124.8895
17,82,6.0475
17,83,208.9730
17,84,56.9164
17,85,91.5110
17,86,146.3691
17,87,62.6687
17,88,56.5711
17,89,61.9453
17,90,241.9402
17,91,230.3525
17,92,247.1181
17,93,14.9057
17,94,109.9698
17,95,60.0250
17,96,109.2378
17,97,124.8422
17,98,232.0532
17,99,133.7559
17,100,88.9751
17,101,150.2260
17,102,62.7140
17,103,98.7680
17,104,173.5194
17,105,61.0303
17,106,228.3282
17,107,100.5598
17,108,50.7889
17,109,181.8731
17,110,152.6388
17,111,136.1493
17,112,148.5026
17,113,81.9302
17,114,158.5574
17,115,101.9956
17,116,194.7309
17,117,35.2682
17,118,202.0092
17,119,178.4477
17,120,163.0769
17,121,150.9559
17,122,57.0650
17,123,73.4655
17,124,132.0781
17,125,202.4277
17,126,87.8492
17,127,155.9882
17,128,118.4508
17,129,241.0459
17,130,181.7234
17,131,185.9607
17,132,34.2039
17,133,193.0786
17,134,111.2346
17,135,246.8086
17,136,173.2161
17,137,165.7981
17,138,154.6092
17,139,109.0819
17,140,177.8316
17,141,266.5918
17,142,233.2829
17,143,36.7878
17,144,161.5122
17,145,163.3319
17,146,124.4525
17,147,184.9958
17,148,85.0553
17,149,75.2188
18,19,76.6064
18,20,101.4942
18,21,31.4025
18,22,24.9828
18,23,38.7551
18,24,107.6082
18,25,118.0203
18,26,210.6843
18,27,139.7410
18,28,174.0100
18,29,200.2475
18,30,144.7395
18,31,227.4638
18,32,163.3218
18,33,216.6693
18,34,45.5098
18,35,211.9172
18,36,193.7612
18,37,74.7456
18,38,156.3644
18,39,211.5411
18,40,130.6787
18,41,208.5970
18,42,41.3004
18,43,240.2868
18,44,114.0090
18,45,177.0781
18,46,118.7007
18,47,64.2976
18,48,89.3896
18,49,103.6635
18,50,237.2382
18,51,125.0545
18,52,73.5724
18,53,193.0096
18,54,64.8944
18,55,114.3556
18,56,138.4400
18,57,152.8543
18,58,79.8181
18,59,224.2483
18,60,244.9281
18,61,40.0931
18,62,109.2517
18,63,23.2320
18,64,81.2624
18,65,113.9615
18,66,194.7878
18,67,199.2670
18,68,24.4979
18,69,152.4711
18,70,150.2621
18,71,195.7135
18,72,189.5113
18,73,97.3820
18,74,146.4377
18,75,77.2843
18,76,166.7570
18,77,170.7486
18,78,107.8214
18,79,53.0465
18,80,202.8512
18,81,115.2264
18,82,75.2949
18,83,229.5397
18,84,32.2475
18,85,81.9147
18,86,91.6564
18,87,21.1319
18,88,26.9168
18,89,104.9992
18,90,249.2106
18,91,207.2437
18,92,234.7623
18,93,68.1142
18,94,94.9842
18,95,26.9418
18,96,163.6097
18,97,46.3749
18,98,221.3217
18,99,96.4521
18,100,148.5251
18,101,78.9762
18,102,123.3554
18,103,76.8602
18,104,170.0660
18,105,95.7582
18,106,214.2172
18,107,46.3514
18,108,56.2878
18,109,165.0417
18,110,165.9055
18,111,138.9932
18,112,191.2779
18,113,85.4984
18,114,192.5401
18,115,116.3754
18,116,230.6305
18,117,102.1230
18,118,153.4815
18,119,119.0635
18,120,194.9628
18,121,171.3123
18,122,24.2976
18,123,54.0575
18,124,181.7328
18,125,162.1578
18,126,108.2189
18,127,161.3689
18,128,112.6911
18,129,225.4045
18,130,109.8127
18,131,136.1099
18,132,61.9981
18,133,229.6097
18,134,128.5032
18,135,236.0126
18,136,205.6095
18,137,188.8303
18,138,178.8376
18,139,98.3155
18,140,179.1377
18,141,254.5775
18,142,229.4869
18,143,52.5739
18,144,90.4662
18,145,181.6511
18,146,111.8452
18,147,135.9169
18,148,70.4244
18,149,21.0874
19,20,25.8694
19,21,54.4652
19,22,52.4050
19,23,95.8841
19,24,117.0028
19,25,119.1114
19,26,190.8177
19,27,78.8829
19,28,151.2316
19,29,128.7171
19,30,156.0161
19,31,191.8494
19,32,134.1828
19,33,203.5169
19,34,56.0647
19,35,193.8325
19,36,122.6887
19,37,111.9276
19,38,164.3971
19,39,157.6304
19,40,58.4747
19,41,154.9538
19,42,92.0346
19,43,177.6027
19,44,77.6633
19,45,184.1019
19,46,72.6721
19,47,61.5564
19,48,131.0490
19,49,143.7742
19,50,172.8270
19,51,51.0376
19,52,85.7804
19,53,164.3492
19,54,130.3866
19,55,147.8417
19,56,114.2459
19,57,105.5898
19,58,117.2499
19,59,157.5272
19,60,219.0111
19,61,90.7866
19,62,42.6763
19,63,79.5013
19,64,106.7706
19,65,131.3293
19,66,163.9652
19,67,129.0809
19,68,53.1549
19,69,90.3715
19,70,173.6763
19,71,136.1887
19,72,131.6853
19,73,28.3550
19,74,94.0749
19,75,15.5943
19,76,95.0030
19,77,157.2561
19,78,166.1345
19,79,71.9923
19,80,137.4267
19,81,94.6425
19,82,29.2356
19,83,181.4945
19,84,63.6461
19,85,62.3680
19,86,122.9407
19,87,63.8357
19,88,49.7463
19,89,35.9155
19,90,212.6842
19,91,200.1033
19,92,216.6378
19,93,22.6371
19,94,80.5552
19,95,64.3156
19,96,91.3557
19,97,113.2936
19,98,201.5829
19,99,106.7778
19,100,73.7475
19,101,132.7517
19,102,47.4751
19,103,71.1113
19,104,143.1042
19,105,32.0585
19,106,197.8367
19,107,81.0966
19,108,27.4141
19,109,151.5271
19,110,123.3109
19,111,105.7770
19,112,126.2306
19,113,51.8066
19,114,133.5628
19,115,71.8907
19,116,170.8673
19,117,26.2579
19,118,175.3356
19,119,155.1887
19,120,137.5761
19,121,122.6640
19,122,54.3791
19,123,49.3724
19,124,112.3477
19,125,174.2014
19,126,57.9526
19,127,125.9216
19,128,88.0899
19,129,210.5585
19,130,163.4108
19,131,159.9099
19,132,54.6401
19,133,169.3889
19,134,81.6391
19,135,216.3523
19,136,148.0242
19,137,138.2586
19,138,127.1243
19,139,79.2487
19,140,147.6522
19,141,236.1314
19,142,203.0525
19,143,24.1151
19,144,143.4440
19,145,134.8920
19,146,94.4052
19,147,158.7902
19,148,57.4176
19,149,63.1178
20,21,80.3281
20,22,77.8508
20,23,121.6953
20,24,136.4490
20,25,136.5397
20,26,198.7334
20,27,74.2766
20,28,159.6764
20,29,111.8206
20,30,174.1112
20,31,193.7319
20,32,141.1904
20,33,213.3127
20,34,81.0815
20,35,202.2685
20,36,106.4062
20,37,136.0604
20,38,181.4337
20,39,151.9863
20,40,45.3894
20,41,149.5604
20,42,117.7032
20,43,166.1678
20,44,87.2033
20,45,200.2779
20,46,78.3956
20,47,83.9022
20,48,155.1691
20,49,167.4261
20,50,160.3797
20,51,36.1730
20,52,107.9482
20,53,170.0163
20,54,156.2331
20,55,170.4528
20,56,124.4895
20,57,106.5856
20,58,141.2434
20,59,143.8412
20,60,223.9580
20,61,116.4745
20,62,40.6938
20,63,105.3657
20,64,129.6274
20,65,151.6796
20,66,168.8041
20,67,113.4125
20,68,78.6478
20,69,83.5349
20,70,193.8537
20,71,128.1171
20,72,124.8903
20,73,30.3822
20,74,93.3485
20,75,34.7808
20,76,79.1576
20,77,168.5530
20,78,191.4642
20,79,96.2845
20,80,125.2961
20,81,107.9392
20,82,37.4234
20,83,178.0807
20,84,84.4984
20,85,80.5985
20,86,145.9567
20,87,86.8421
20,88,74.5915
20,89,33.6811
20,90,213.6034
20,91,211.8807
20,92,224.4294
20,93,37.7116
20,94,97.4021
20,95,86.1945
20,96,75.1394
20,97,139.1611
20,98,209.2189
20,99,127.0412
20,100,55.0294
20,101,158.0057
20,102,28.6140
20,103,91.4320
20,104,150.4323
20,105,37.8086
20,106,206.7292
20,107,106.2277
20,108,52.7363
20,109,163.0770
20,110,125.2534
20,111,113.2848
20,112,114.8229
20,113,67.6930
20,114,125.9586
20,115,78.5527
20,116,161.4147
20,117,1.1979
20,118,195.1555
20,119,178.0345
20,120,130.7655
20,121,121.6212
20,122,78.3131
20,123,73.4592
20,124,98.0174
20,125,191.8899
20,126,64.3006
20,127,130.8995
20,128,100.7663
20,129,219.6105
20,130,188.3366
20,131,180.5200
20,132,67.4573
20,133,159.7004
20,134,85.5269
20,135,223.6198
20,136,140.6452
20,137,135.2837
20,138,124.1471
20,139,94.8960
20,140,152.9843
20,141,243.3636
20,142,208.2278
20,143,49.0491
20,144,168.5122
20,145,134.0747
20,146,108.7370
20,147,179.2526
20,148,78.3157
20,149,88.9200
21,22,13.4061
21,23,41.5661
21,24,86.2835
21,25,94.3729
21,26,183.7044
21,27,108.9116
21,28,145.8952
21,29,170.9614
21,30,125.6762
21,31,197.6965
21,32,133.8914
21,33,191.3870
21,34,15.6985
21,35,185.3613
21,36,164.3641
21,37,64.6180
21,38,136.4411
21,39,180.1474
21,40,102.5952
21,41,177.2051
21,42,38.4233
21,43,209.1274
21,44,82.8955
21,45,157.2843
21,46,87.2983
21,47,34.8748
21,48,82.8639
21,49,96.7913
21,50,206.2539
21,51,98.0146
21,52,50.4777
21,53,164.0571
21,54,75.9383
21,55,104.1945
21,56,109.3469
21,57,121.5200
21,58,70.1898
21,59,193.6284
21,60,216.9899
21,61,37.0931
21,62,80.1669
21,63,25.2515
21,64,65.1130
21,65,96.1400
21,66,165.4894
21,67,169.5536
21,68,12.7052
21,69,121.6468
21,70,136.3469
21,71,164.4420
21,72,158.1756
21,73,69.6439
21,74,115.0482
21,75,50.4074
21,76,137.8636
21,77,144.6526
21,78,113.1582
21,79,29.4908
21,80,172.1209
21,81,86.0649
21,82,64.5559
21,83,198.4209
21,84,45.3042
21,85,51.2956
21,86,79.2629
21,87,35.4256
21,88,19.9593
21,89,76.7891
21,90,219.4391
21,91,183.4692
21,92,208.4488
21,93,55.1228
21,94,66.0001
21,95,41.2116
21,96,134.9549
21,97,58.9156
21,98,194.4923
21,99,74.7690
21,100,121.4800
21,101,80.3183
21,102,97.8594
21,103,48.2991
21,104,141.1041
21,105,66.8074
21,106,188.0955
21,107,31.2805
21,108,28.8432
21,109,138.8219
21,110,134.9013
21,111,108.5967
21,112,160.5526
21,113,54.0993
21,114,161.2479
21,115,84.9781
21,116,199.3067
21,117,80.6788
21,118,138.9626
21,119,110.4773
21,120,163.6030
21,121,139.9899
21,122,26.8591
21,123,22.8212
21,124,151.9324
21,125,143.8640
21,126,76.9945
21,127,131.0282
21,128,82.7900
21,129,199.7941
21,130,111.7425
21,131,121.9632
21,132,64.9670
21,133,198.3086
21,134,97.1065
21,135,209.3515
21,136,174.2413
21,137,157.4846
21,138,147.4495
21,139,68.6793
21,140,149.5569
21,141,228.3687
21,142,201.3169
21,143,33.8253
21,144,91.5352
21,145,150.4534
21,146,83.1322
21,147,121.3475
21,148,39.8155
21,149,10.8900
22,23,48.2730
22,24,99.6535
22,25,107.7642
22,26,196.5792
22,27,115.7354
22,28,158.4932
22,29,175.3642
22,30,138.9596
22,31,209.4153
22,32,145.9325
22,33,204.5681
22,34,28.7395
22,35,198.3298
22,36,168.9042
22,37,76.0992
22,38,149.7891
22,39,189.2985
22,40,105.7001
22,41,186.3850
22,42,46.8736
22,43,216.6056
22,44,93.4519
22,45,170.6379
22,46,96.4946
22,47,47.5809
22,48,93.7247
22,49,107.8816
22,50,213.2728
22,51,100.0997
22,52,63.8618
22,53,176.2857
22,54,81.0387
22,55,116.0845
22,56,121.6352
22,57,131.2309
22,58,81.6401
22,59,199.9161
22,60,229.5595
22,61,45.4831
22,62,84.4153
22,63,29.9659
22,64,77.8218
22,65,109.2505
22,66,177.5400
22,67,174.4908
22,68,1.0227
22,69,128.4280
22,70,149.0498
22,71,172.3587
22,72,166.4005
22,73,72.4043
22,74,123.7853
22,75,52.3018
22,76,141.8262
22,77,157.7516
22,78,120.8387
22,79,42.7860
22,80,178.6343
22,81,98.4141
22,82,56.3429
22,83,208.6266
